"","word","count","mean","sd","skew","kurt","corr"
"7383","hindering",9,10709.4444444444,3619.58381969223,0.101471949704708,-1.65605699523038,-0.309408812714709
"12756","rats",8,7476.75,2411.51918626294,-0.00604789167727422,-1.63379615555846,-0.309300280418762
"13205","resistance",10,205.2,35.9623259660563,0.0802331100440757,-1.36210566728986,-0.309052996471759
"24921","mof",8,4541.625,1908.67492835812,0.863162738218889,-0.607121075142439,-0.308934919000552
"14833","submerged",8,12833.875,2353.20707834466,0.116760564918526,-1.60822524210689,-0.308832510281393
"9623","microcavities",8,11312,5440.30038561422,1.01303674151358,-0.260445321157866,-0.3083922182155
"20744","branches",8,6380.75,2462.89224577238,-0.205668513741119,-1.69302291751607,-0.30819465027102
"13616","saturation",9,1946.66666666667,334.410675666911,-0.176229935626377,-1.59270011045721,-0.30785677094694
"2599","black",10,2801.6,649.578187920609,0.622772490234381,-0.839151463597997,-0.307573358790805
"26545","prog",8,8167.25,2219.39179248988,-0.00911941671008725,-1.48373244185622,-0.307557748012485
"10907","options",10,5077.6,1136.72318530063,0.298125263272626,-0.579727330382552,-0.307288733923738
"13212","resistivity",10,789.2,345.870174744481,1.31346805147497,1.33520717564835,-0.307220040063904
"26973","revisit",7,17290.5714285714,3885.75247355185,-0.0724846898711589,-1.2205557457768,-0.306658786464091
"15052","surroundings",9,10499,7075.15978618151,1.19954725306021,0.148138836768267,-0.306581941320322
"34885","king",7,12723.7142857143,4487.05150829531,0.223500048310999,-1.13161189319526,-0.306471065090269
"2158","attracting",9,3550.77777777778,622.394123079938,0.890420983331421,-0.204096038270478,-0.306401377689125
"2398","behaviours",8,10347.375,2862.9912897178,1.34995843937131,0.459540778032854,-0.306210421345763
"3822","confirming",9,4778.55555555556,994.004038109392,1.04857817441567,0.0943814327421411,-0.306057944350225
"9576","mev",10,1814.8,560.356791101289,0.588010291866737,-1.32656758602847,-0.305927886764312
"12024","positioned",9,5649.11111111111,1140.88468352902,0.845425266038451,-0.536467927314086,-0.305904935221988
"13124","repeatedly",10,6775.5,1479.99799174038,0.572752622629803,-1.27751036665886,-0.305892758197525
"16437","vicinity",10,3323.5,1132.11387825313,0.958240292039025,0.173199329962225,-0.305811705947677
"9425","mediate",10,6993.8,2978.43395838223,0.924045551628699,0.391797238934268,-0.305727628399232
"10921","ordering",10,1328.6,602.666703539822,1.4300930693711,1.44469828097339,-0.305593730010604
"12792","reactors",10,2573.1,1136.91819797595,1.34922867064576,0.558992294444226,-0.30558683876171
"8992","living",9,2500.77777777778,678.739415714488,0.875381818156071,-0.623611689997584,-0.305072315134412
"25800","outcoupling",6,12688.5,4937.05652185591,-0.0850564751040108,-1.92073611052443,-0.304858789143706
"26027","penalty",8,19006.875,5680.63430657176,-0.490689315474168,-1.33807818803152,-0.304689028583226
"4990","dipole",10,1673,508.957758561553,1.32564893789402,0.777639720252155,-0.304604083997967
"12967","reforming",10,9182.1,3927.58785035067,0.314457313038621,-1.71784992892718,-0.304353510486246
"4296","cui",8,8846.75,4030.19147896758,0.248535572879943,-1.69886008065431,-0.3043322812077
"22862","functioning",8,6287.25,1667.48037041348,-0.270305516067767,-0.847211347610993,-0.304218070865648
"25319","nanosphere",8,5583.375,2640.78202364916,0.782907139101258,-0.242811911319579,-0.30385393709925
"22075","dsdna",6,7103.83333333333,2416.9773202632,-0.179073384355317,-1.76868429509441,-0.303258914001686
"13239","respective",10,3389.6,827.894410873485,1.24182710246903,0.71085302949944,-0.30319237817175
"34999","kuo",6,12329.1666666667,5956.93617278771,0.459089345849049,-1.41389147550873,-0.303121029963905
"11822","pointing",9,8992.11111111111,3788.9835854898,1.84322180905286,2.01199543337889,-0.303023307238413
"15702","tough",8,8220.5,2352.37381626062,-0.150926100818514,-1.63305540491745,-0.302965573965339
"11254","paths",10,3165.3,867.897081712137,0.971930432378895,-0.183781084541744,-0.30290311200183
"5395","easy",10,1595.7,270.652729526233,0.884211869011857,-0.373779924436984,-0.302609983779577
"24398","lung",8,6293.875,2506.85645138631,0.655723580164747,-1.20666031279219,-0.302591911018498
"7729","imperfections",9,8057.55555555556,3781.734757724,1.12816183032352,0.403916927086544,-0.302386662294785
"3638","compared",10,111.2,18.2501141548941,1.36874715530302,0.777955876310335,-0.302330143898295
"9452","mems",10,1761.4,1160.92187506309,0.99672540827493,-0.333046166240708,-0.302217765896962
"1425","adopt",10,6133.3,1980.18961213314,0.977980717672821,0.556806640684887,-0.302178473638875
"13838","sensitivity",10,624.9,115.083013516331,0.258545677414617,-1.1817136996214,-0.302123597202745
"11214","particular",10,306.4,44.0282737441396,0.0270253475975249,-1.39414298480084,-0.301997173187946
"21528","cues",8,4963.5,2726.42670384307,0.741488951414506,-1.10540073097924,-0.301892170289892
"18827","225",8,6797.375,1970.12312432497,-0.144169146336329,-1.51888678707387,-0.301549043847197
"5101","dispersive",10,1986.9,329.107699359614,0.0105978010370642,-1.02257984316032,-0.301355791977757
"11653","physicochemical",9,5254.66666666667,2751.01267717908,0.946885038210891,-0.0681999474423898,-0.300921044043715
"13281","retaining",10,4181.1,1258.86637275147,1.43638973989117,1.25506784638071,-0.300743135318616
"3932","contains",10,2316.1,254.965553228928,1.15828085095173,0.552392868547749,-0.300726341259475
"21924","directors",6,17369,3075.76689623905,0.437521492945298,-1.73355373648337,-0.300283962836477
"1972","arising",10,2572,441.472032585934,0.751965118847438,-0.618898796261417,-0.299049376049917
"7545","hydrogels",10,1881.5,1301.97390740197,1.00025756600297,-0.394235413921821,-0.298885092640999
"14117","singh",8,14836.5,5768.8587630979,0.783909807103493,-0.750327746317553,-0.298806553810155
"16527","voltammograms",8,14822.75,4033.55326338595,-0.469203591257441,-0.508379529084278,-0.298592896643226
"28576","urban",8,15925.125,6801.84772034146,0.533852057145537,-1.41120142370266,-0.298433317742808
"16056","unambiguously",9,6244.77777777778,491.576234621289,-0.14776731561923,-1.58176398208495,-0.298257090355933
"14512","sputtering",10,735.5,276.257629356689,0.962629518213998,0.356869234833512,-0.298189375691704
"23355","hindrance",7,9754.71428571429,2628.95420996548,-0.0853318408018078,-1.96422584177922,-0.297961158236405
"19982","alleviated",7,13725.2857142857,4510.80353944046,0.391155952742765,-1.83091079049493,-0.297639530580554
"1361","acute",8,8506.625,2013.29821348666,0.374240692740957,-1.77597967340209,-0.297591598479524
"25216","nanofibrous",7,10458,7107.15519740494,0.222300547238644,-2.17047170268514,-0.297541264369533
"25349","nanotubular",8,14473.5,7360.27340330701,0.112695343419026,-1.67979951514818,-0.29718927823015
"25178","nanocatalyst",8,15557.75,7992.70706421083,0.145282538906781,-1.95637861722981,-0.29705272517748
"9302","martin",9,3277.66666666667,669.77328253671,0.841716233214249,-1.08101257900666,-0.297033937094503
"6386","fibrous",10,6348.3,3617.84045622063,0.884850656946648,-1.00354305454716,-0.296751794883139
"11608","photoinduced",9,3711.77777777778,705.990576739126,0.00493972432433107,-1.13198156907939,-0.296662541864964
"24453","magnetoelectric",8,3629.125,768.013846136346,-0.280786491906099,-1.33183795444374,-0.29665051980139
"6043","exit",9,8866.22222222222,2947.4252228758,0.735383921056812,-0.908577834140205,-0.296455511816444
"8822","lend",8,12701.75,4007.65270629651,0.567284134328369,-0.610348510120331,-0.296420910361443
"7858","increasing",10,243,42.2374241638857,0.90459966244638,0.0352185093205173,-0.296241991118
"27289","selenide",8,8683,7006.54485871195,1.60475645297036,1.16644602136848,-0.295903305314696
"37223","professor",6,9029.66666666667,2237.55372374982,0.441864197626242,-1.27311022348476,-0.295862986752969
"7522","hybridization",10,3362.7,1571.21962889413,1.00435429807106,-0.152139401389015,-0.295722648334335
"15420","therapeutic",10,3549.3,2635.57828568988,1.2131832328266,-0.245800191291634,-0.29564627123823
"2156","attract",9,5880.66666666667,1852.10427622205,0.322560398139713,-1.16969355540195,-0.295637561176094
"13873","served",10,5792.2,2030.34029988407,0.530702866468385,-1.49617380954976,-0.295532153850342
"8775","lcst",9,5881.33333333333,2203.48825728661,0.176987715872684,-1.90173210152618,-0.295518040309625
"20122","apl",8,4401.875,486.300447254575,0.283331890096319,-1.32105460007347,-0.295443359063767
"11414","performed",10,185.9,31.4199158355192,0.12263965953994,-0.943175392917396,-0.295137443709279
"22665","fesem",8,4693.25,1227.17850023074,-0.0201392918400046,-1.94752943742679,-0.295032802798467
"8640","lab",10,2810.1,1249.30402402475,1.44890254294038,1.18740074895224,-0.294733948051275
"11139","painting",7,11211.8571428571,4782.86181515389,-0.208710539454392,-1.73684318681249,-0.29453832305206
"1478","afosr",9,9194.33333333333,2239.67676239229,0.636802169148011,-0.766481198314636,-0.29445667431723
"9250","manifest",9,8264.55555555555,2320.46429142484,0.224896669924839,-1.21343444060977,-0.294275268762946
"15366","tetrahedra",10,9674.6,4112.87042776156,0.496794668257572,-1.45728331449968,-0.294209438914739
"5717","engineer",10,3533.1,865.327484571914,0.395039722266733,-1.17594259214971,-0.293942018406277
"25802","outlook",8,13560.25,5106.44958431422,0.85939062413388,-0.658559966120654,-0.293727411658303
"20567","biofilms",6,7160.5,2680.38137211853,1.15916801703771,-0.373722744679849,-0.293404497975393
"829","520",9,6537,1706.33723220236,-0.111712006856228,-1.34823576478413,-0.293141224128152
"15733","traditional",10,1060.6,133.846678454616,-0.101970084595038,-1.06811205472503,-0.292897193684057
"37040","pnma",6,18558.1666666667,5286.20360624396,-0.596468963082264,-1.16650803112718,-0.292690938408794
"13425","rocksalt",8,6743.875,1991.42357103799,1.04382465857608,-0.128309273434751,-0.292247084890564
"5900","ethanol",9,2035.22222222222,559.38488042174,-0.0785451019267989,-1.54391975559581,-0.29223771515276
"28269","transactions",8,7587.125,2350.46089325355,0.474496726253087,-1.03592589860751,-0.292032588672637
"12423","protein",10,616,421.574825307837,1.09682925205378,-0.572188855092738,-0.291797415350782
"11003","otherwise",10,3526.8,714.430589117422,0.75059222310169,-0.520492535883383,-0.291754905974272
"2824","buildup",8,7872.375,2399.1646723391,0.655073272216452,-0.803833984049897,-0.29175046396592
"10346","natural",10,1159.6,451.02628649682,0.943787095899645,-0.251135643482218,-0.291352458527288
"6349","ferromagnetic",10,1533.1,1121.80969370428,1.398554079747,0.736876419190617,-0.2911575167265
"14511","sputtered",10,2454.9,1255.53914492717,1.39379802205325,1.22012874484177,-0.291096999702208
"12775","reaches",10,3360.1,790.56568354565,1.36452850275954,0.911920012779168,-0.290895260377773
"26966","reuse",7,11931.4285714286,5784.02411409055,0.900035954053673,-0.745258148227588,-0.290842161997663
"4184","creating",10,1611.3,205.845708130035,0.99517399367369,-0.703484791653863,-0.290719134033435
"23473","huang",8,3626,912.582677272116,0.677679871315231,-0.982864253488664,-0.290716747341951
"2316","bare",10,2515.6,533.959881972003,0.678681321935354,-1.1170429694205,-0.290708339662692
"10018","monoclinic",9,2823.22222222222,566.712841255997,0.232596516825593,-1.00958889019678,-0.290686544348709
"25013","mri",8,3546.875,1441.13114675343,0.624646165093947,-1.33264962200462,-0.290547424499377
"49048","transformative",6,17290.8333333333,5039.986286357,0.948861660641214,-0.581988277463397,-0.29022316607214
"12906","red",10,1601.8,365.595040083059,-0.319591885643957,-1.36961472534877,-0.289582867300966
"5390","ease",10,3028,667.436056030006,0.566196559862898,-1.26801578537752,-0.289422661511102
"3730","computation",9,6004.66666666667,2877.00738615666,0.734611734173141,-0.967024660091949,-0.288964371371454
"14015","side",10,826.2,219.015879688107,1.37043180564047,0.993054864273543,-0.288646963822305
"4558","dehydration",9,7331.11111111111,3130.16990131704,0.399538065567613,-1.52977988425246,-0.288250151583739
"11335","peaks",10,1163.8,377.754417578405,1.33101801667154,0.604268167427182,-0.288093487335956
"8964","liposomes",9,4482.88888888889,2212.73600122362,0.541389132458149,-0.665940160631095,-0.287553340910507
"9353","maximal",10,8183.7,2672.56784759527,0.709731858307453,-0.411839593304951,-0.28713768066035
"7535","hydrocarbons",9,5021.77777777778,854.456666218038,-0.386177701203215,-1.15038579974456,-0.287006705433286
"4626","densities",10,929.8,173.191480416587,0.171000787791314,-1.42462951992789,-0.286288102223193
"5976","example",10,424.6,33.9352324288489,0.668575142756075,-1.32579636758306,-0.28619994754055
"14864","substitutes",9,9800.33333333333,3609.72124962579,0.559605226730389,-1.45152362218067,-0.286189276997601
"3266","chi",8,8270.5,4506.37393033468,0.88013244505085,-0.589844030889944,-0.286013063520663
"27861","superficial",7,13256.1428571429,5930.45342360294,1.31735748912628,0.208518785289599,-0.285934599502651
"7274","helps",9,3877.88888888889,525.913596621262,0.419924126157097,-1.3603476821865,-0.285373138840468
"9239","managing",8,12868.375,4520.06757021239,0.477265638083652,-1.20371976383296,-0.285324352437954
"7821","incidence",10,2275.9,969.460726383488,1.09336570537191,0.163342622339107,-0.285173010805875
"2261","backbone",10,2908.2,1029.48204884247,0.360652564980887,-1.71946981581749,-0.285015259175555
"4416","david",9,8430.44444444445,2986.72848243321,-0.0069540217267267,-1.75742630656574,-0.284738880572712
"13377","rigidity",9,4967.22222222222,1966.90923645308,0.832054040217028,-0.961933521655101,-0.284510656226811
"13260","restricted",9,3969.88888888889,804.866983489266,0.658474410506642,-0.914821687061274,-0.284483801684492
"9823","minimum",10,1726.4,438.701670335953,1.31421937836923,0.930632479723578,-0.28416848654356
"13048","relevance",9,3520,390.176562596986,-0.923499678335558,-0.840189364258523,-0.28396762050911
"12978","regarded",10,4176.3,1024.41192344139,-0.224896699347807,-0.797165915759319,-0.283830342418234
"9213","main",10,758.4,148.495566712725,0.948926596900477,-0.296869706746462,-0.283698197530993
"39213","vacnt",6,7623,3079.05758309259,0.340092754030142,-1.8040238224569,-0.283694357952881
"9787","million",10,4923.7,971.141258748924,0.140668752658209,-1.49073503109528,-0.283693798607376
"22247","electrospun",8,4042.75,2399.76479502233,0.505641441642371,-1.73618789614337,-0.283322919223449
"1634","alloying",10,2327.1,606.306935470806,0.255984342155435,-1.35868900528854,-0.283230508580853
"6351","ferromagnetism",9,3712.11111111111,1425.89957960268,-0.0723945505998289,-1.11506286236685,-0.283159782156481
"10619","nonstoichiometry",9,8219.88888888889,4647.72063608723,0.565436570397671,-1.81429504972762,-0.282932757372795
"10240","nair",9,13591.1111111111,6824.98610702697,0.18734979819491,-1.4228329137731,-0.281906097384459
"1736","amplifier",9,6377.88888888889,2200.41333869596,0.729080886561065,-0.709247051424854,-0.281902800295659
"14250","sns",7,6716.28571428571,7778.51047682622,1.39514821119185,0.328323305127352,-0.28184088370355
"13375","rigid",10,2502.9,1231.26813128218,1.35891464009014,0.482108890492459,-0.281744782128981
"9392","meaning",10,7028,3251.81262272803,0.716446194354284,-0.209008818204982,-0.281588701887762
"27827","subwavelength",8,4388.25,1647.90392837169,0.371070404478827,-1.84348084649753,-0.281394885222947
"9275","maps",10,2429.7,578.10745829243,0.576726246046219,-0.974655607042312,-0.281315255317529
"5221","domain",10,733.4,349.246235961582,0.972556933299871,-0.271769725237826,-0.281199992626931
"21295","compromising",8,7710.25,1946.64742937331,0.805211307113021,-0.515296881349149,-0.281112883883037
"6258","favorable",9,2027.66666666667,334.460012557555,-0.159331743035127,-1.48204308975977,-0.280353312202771
"8641","label",9,6460.44444444444,4472.53284255999,0.568715419297901,-1.55998809011308,-0.27958041278931
"7992","inhibits",9,7998.33333333333,1758.04294600559,0.23047005121665,-1.72415194212436,-0.279493011998703
"4183","creates",9,3028.77777777778,347.83213543956,-0.456521236050564,-1.31168780753991,-0.279467378449356
"3033","care",10,4661.3,953.775777283809,0.835338395355464,-0.699617561600548,-0.279106787141323
"8318","invisible",8,13308.25,6251.44170229099,-0.0541066853290814,-1.72457998395159,-0.278802775322732
"6285","feasibility",10,2577.1,129.944817347809,-0.489144267486949,-1.34919846119463,-0.27870694281879
"17309","electrocatalysts",9,4606.55555555556,1466.14742702696,0.346016540373247,-1.59398261583339,-0.278259947138788
"14502","spreading",10,3451.5,962.651806210324,0.777511930873528,-0.0248848574095342,-0.277919238436897
"22207","elastomers",7,6332.14285714286,2632.73384074245,0.477118007815294,-1.66193842480501,-0.27791506715607
"1903","applied",10,147.8,15.5048379546514,0.117193843156278,-1.4839685659785,-0.277347574466376
"26889","ren",8,11701,4801.87766846024,0.150038960662301,-1.54790609922839,-0.276650100000441
"9589","mgo",10,1796.6,1257.38646052481,1.23883128637942,0.496625996913003,-0.276436421116599
"7067","graphitization",9,7298.55555555556,2285.140428459,0.156169352795661,-1.86146728002623,-0.276357678086502
"23581","iedm",8,6848.5,3084.06888009053,0.959056385989815,0.206753693365963,-0.27630084077168
"22164","eda",7,15652.1428571429,6338.82074807219,-0.100111760639977,-1.70115132818438,-0.27598377156768
"11147","palladium",10,3780.8,1072.48266497257,0.0781897707733398,-1.52451299580636,-0.27589649752293
"15498","thinness",6,15060.5,6279.16703870824,0.742883008007362,-1.04740747773499,-0.275790752997477
"16521","voltages",9,1578.66666666667,236.428107466096,-0.65665459779338,-1.12174562720875,-0.27577607588118
"10272","nanoengineered",7,13328.8571428571,4326.16506190612,0.614199172532682,-0.757614138142078,-0.275543765932742
"12940","referred",10,4270.9,918.72138806544,0.614107351023144,-1.00075082626168,-0.275365587896384
"16382","vector",10,3863.2,945.704417058758,0.969139332502368,-0.307027027768704,-0.275134489033493
"8182","intergranular",10,7294.9,4615.83069326518,0.908731599299817,-0.568514993399886,-0.275083277155261
"6406","filed",9,11551.4444444444,2959.98201477269,-0.410014029536596,-1.0295904210728,-0.27503522175892
"23932","jeol",8,7545,1330.98159266009,0.138069131683994,-1.0769281896129,-0.275002866314248
"2038","aspect",10,1050.4,240.645982490647,1.22904679598615,0.280149822795405,-0.274824198106397
"26489","predefined",8,7835.875,3245.49962860662,1.14918265352733,-0.0285676673621831,-0.274822102897588
"4588","delivery",10,953.1,739.198883176165,1.05310535183002,-0.641207782441559,-0.274757028885214
"6852","gauge",10,6644.1,2199.82006587408,0.471619616285344,-1.39490425772649,-0.274597626546495
"156","10nm",9,4024.33333333333,956.107211561549,0.353674095249994,-1.57363850278725,-0.274512478078559
"9767","migrate",9,4967.11111111111,995.686753507905,0.06784926270414,-1.53595948603998,-0.27438997238168
"3832","conformations",9,6027,978.138921626167,-0.330547709989346,-0.604800417898995,-0.274377683568346
"27909","suzuki",8,9183.125,7059.30675344865,1.18467362198318,-0.328033695276722,-0.274355417351227
"39114","uncompensated",6,18493.1666666667,4809.53762503909,0.550873469433459,-1.26500383293614,-0.27402499940167
"2165","attributed",10,823.5,110.917637110706,0.231177100204769,-1.65990738650009,-0.273952380029213
"8787","leads",10,520.5,58.5420077095641,0.271906619955488,-1.08266029773286,-0.273767991067522
"3619","community",10,2676.3,680.055724840905,0.836651723588144,-0.0395317055667022,-0.273569327703577
"10124","mqws",9,6615.66666666667,2518.41413393429,-0.0687555906442178,-1.60745508443516,-0.273041953522751
"8280","introduce",10,1503.5,356.311739289566,0.0712961086704251,-1.64908611053213,-0.27276275555355
"16349","variability",10,4689.7,2637.46781128331,0.883907106450213,-0.651225145287913,-0.272632617876341
"9423","media",10,1208.5,220.855030380665,0.941798424274867,0.0283125936117439,-0.272480601069071
"25761","organosilica",6,12921.3333333333,6069.9999560681,0.75852656716307,-1.02559743898809,-0.272219601736012
"15102","symmetries",9,7184.66666666667,1783.2842594494,0.0198885995146924,-1.63354837758355,-0.272025075319525
"1319","acquire",9,6451,1531.92419851636,1.06209390621925,-0.213353889277822,-0.271997034955583
"13562","said",9,15695.3333333333,6845.24429805102,0.302035151746329,-1.56477235268014,-0.271868611211305
"1735","amplified",9,6463.66666666667,2199.09413168241,0.721294615749975,-0.54904528889456,-0.271783412116689
"8279","intrinsically",10,4309.1,1522.37996790114,1.79768394970676,2.21978713032393,-0.271771647492104
"16801","xeds",6,17489.8333333333,7274.46304318516,0.212407195421834,-1.83247229901271,-0.271736292606751
"3476","coating",10,393.1,52.1162162862962,1.18536889937371,0.340434247227002,-0.271148021309309
"8368","irradiation",10,457.9,249.636380005444,1.09447842154516,-0.277642565027977,-0.271003333657424
"26230","photostable",7,19281.5714285714,4118.17378041703,-0.127226952536489,-1.80394633603806,-0.270504655147779
"4677","der",9,2470.77777777778,487.952041131549,0.405552139344401,-1.31827244039981,-0.270491065418472
"9554","methyl",10,2152.7,1162.93785541428,1.10199511643235,-0.0254499851876697,-0.270188628595927
"1447","advantage",10,1017.1,189.346507757603,0.635080846783238,-0.674727291323096,-0.269594878320707
"3677","complexes",10,1303.4,242.879119453828,-0.187240942137678,-1.32756961322845,-0.269581818960182
"7531","hydrazine",8,9161.125,6470.59644937886,1.18911245612394,0.01962570001167,-0.269336133435619
"15891","trimethyl",9,11033.1111111111,4110.23470876191,0.132990406593392,-1.88933892228758,-0.268854273208155
"14141","sis",7,13615.5714285714,8893.69945255522,0.256819967110306,-1.83079501009037,-0.26878868478109
"3944","context",9,1662.11111111111,369.213841982003,0.654171769631359,-1.14345199133432,-0.268646564238302
"8274","intricate",9,6840.33333333333,2692.89458575712,1.4270825000602,0.786747928661859,-0.26848646051932
"2825","built",10,2081.3,638.595516217686,1.30830327640073,0.95913520434987,-0.268431804671472
"2542","biomaterial",10,4577.1,1843.27639755349,0.753090987840644,-0.955238313040563,-0.268357140049732
"3801","conductivities",10,2653.7,954.974118322935,0.595199777028572,-0.84808719165757,-0.268290380155221
"1427","adopting",9,8752.66666666667,2387.94011650209,0.932583448985917,-0.272942433807898,-0.268005826436064
"5045","discoveries",8,9082.625,3535.71394841268,0.608255856450745,-1.21111742970564,-0.267936802171104
"28542","unlimited",7,15379.7142857143,7458.4655194458,0.535343779379624,-1.61579935403457,-0.267880608290927
"14128","sintering",10,1222.4,322.308754664426,0.436220927526035,-1.1347257380862,-0.267575790928118
"2746","bridge",10,3109,327.848542267106,0.00505719689105835,-1.35524120061373,-0.267388307813214
"2818","buffer",10,1040.4,248.330067092614,-0.0229261001843211,-0.650253857889074,-0.267155021988186
"33274","etem",7,7016.14285714286,6071.00297667998,1.40490652262375,0.395015214073255,-0.267152316953483
"26499","preliminarily",6,17331.6666666667,5117.31905070093,0.314372696991473,-1.47181482040561,-0.267148042369187
"12960","reflector",10,5052.9,1521.62131732351,1.22326032299512,1.3010234322659,-0.266733011801298
"12606","qualities",9,7854.22222222222,3614.73936742948,0.727937313248401,-0.847286834899651,-0.266612681940913
"13040","relaxing",7,14332.2857142857,7505.44401782879,0.456378232975005,-1.69933898978005,-0.266272324387738
"23198","harnessing",8,8691.75,4754.5876116802,1.31719285262181,0.449905930394186,-0.266227712802219
"7163","half",10,1959.2,956.077960559005,1.52116159258167,1.32414314558847,-0.266137756651687
"11494","phage",9,6018.77777777778,3828.39446693316,1.20272899183747,0.137670951575069,-0.265796703737346
"14365","span",9,4908.88888888889,1092.00508749324,1.28781546562225,0.453278569216172,-0.265760890833085
"9651","microfabricated",9,6399.33333333333,1963.08812843438,0.309600199641246,-1.77791485984034,-0.26550701370631
"6272","fe2o3",9,4398.44444444444,2869.65198722385,0.603127782053759,-1.26432923906282,-0.265448654363645
"5733","enlarged",9,9814.11111111111,4297.28904207189,1.5215885418619,0.978623040269392,-0.265261970440393
"1380","additive",10,2665.9,814.935914317466,0.749494283169483,-1.21649404047132,-0.264973849694831
"14436","sphere",10,3543.1,985.427763855767,0.987750857860309,-0.498457598732021,-0.264829553876079
"2500","big",9,4691.55555555556,1101.49388458483,0.0974585772506485,-0.256465643595563,-0.264797396112907
"37268","pscs",7,6708.14285714286,3680.62541916323,0.724844617570232,-1.10464600331623,-0.264514009362886
"13151","represent",9,1869.55555555556,226.647915891097,0.874669304912301,-0.285632103675367,-0.263867026355217
"5553","electroplating",9,5875.77777777778,1789.19798916846,0.148516879893874,-1.31925624885362,-0.263336819724701
"1395","adhered",9,7130.11111111111,2681.8054760014,0.164764089195854,-1.82091649760834,-0.26329238749935
"13010","regulatory",8,9206.75,4324.30723601233,0.517767402210957,-1.55820569573296,-0.263056467838808
"30197","390",7,9873.42857142857,1783.02419661492,-0.181391853883035,-1.89114760954995,-0.26217367077667
"2115","atmospheric",10,2162.9,707.018065147167,0.598107048048009,-0.809535935405645,-0.262027918381495
"28196","title",6,21792,6171.88447720791,-0.11242244247669,-1.9096944283288,-0.261942920863515
"27084","rounds",6,14128.8333333333,3847.54770817292,-0.061781888532983,-1.55209967941157,-0.261559014930219
"3216","characterization",10,258.8,47.2835418865099,0.0925644701577881,-1.68656715483316,-0.261518362837203
"27446","silva",7,13626.5714285714,6214.14169072294,0.998851335774566,-0.409371605736684,-0.261515881362634
"26802","reaxff",7,12287.7142857143,6505.04616212895,0.0489332142556629,-2.06106647451951,-0.260727562054895
"7192","happens",9,6751.77777777778,1134.11350597921,-0.6209379933486,-1.13259399642725,-0.260607990311648
"1351","actively",10,4005.2,837.967488099097,0.420576498326073,-1.01907168135031,-0.260382832587884
"27541","societal",7,12622.4285714286,4809.84403271537,-0.210038110496109,-0.973458849624542,-0.259184019830884
"24298","lifting",7,18110.8571428571,5306.57445780142,0.205467711620544,-1.93285868119967,-0.259106501363398
"10213","mussel",7,10766.7142857143,6853.0301257737,1.00902626208226,-0.504531427192036,-0.259088272559251
"2823","builds",8,11257.5,4539.54893920405,0.48436383654432,-1.40430843104131,-0.258874697226974
"14132","sio2",10,920.6,911.340551056519,1.19974800483692,0.207720760016309,-0.258599442034365
"2449","beside",9,8037.33333333333,2069.20884639516,0.116083124051174,-1.57293543990478,-0.258434007376655
"26579","protected",8,4595.125,1121.15685630003,0.127241272317714,-1.65241881128887,-0.25819509277798
"14945","summarize",10,5822.2,1010.10591303861,-0.13821001380429,-1.02493789890971,-0.257984459662938
"25438","neural",7,2075.57142857143,943.908868684341,0.538547392115958,-1.18481588589944,-0.257731543321175
"36590","overexpressed",6,17715.8333333333,6335.58077579843,-0.0319510611284961,-2.13559365323349,-0.257645034503872
"12543","pva",9,4179.77777777778,2347.54226680681,1.00292432193644,-0.128799412227145,-0.257512685971508
"38640","tauc",7,13402.8571428571,7371.45599431961,0.592252582655525,-1.38002183518313,-0.257501728426702
"12372","promoting",10,4157.5,752.617100523234,0.880424425340995,-0.770603018758265,-0.257379452495563
"19784","acad",7,6250.85714285714,1037.9555913062,-0.0352472067116509,-1.65962620596512,-0.257146253452413
"4535","deformed",10,3417.3,1165.3969328564,1.01500198106431,-0.640583118380906,-0.256640704623268
"32519","cuscn",6,15485.3333333333,7630.46372553246,-0.475421445504366,-1.64980293953489,-0.256297859269763
"6851","gating",8,5720,2097.92359931706,1.20641696843152,0.22176150406972,-0.256124206332247
"25955","payload",6,13523.5,6210.05271314181,0.917486569216795,-0.77845316478632,-0.256098708767497
"12607","quality",10,350.3,75.8800954723232,0.566936080501523,-0.828393505457959,-0.255964873903793
"5299","dried",10,3746.5,1266.34392818241,1.17005769765579,0.387593655052575,-0.255896505579612
"25054","multimetallic",6,13658,5157.76901382759,-0.288243977867645,-1.96218677367669,-0.255743420379224
"27366","shibata",6,15319.1666666667,6425.51664589445,0.428672509789573,-1.61565837404018,-0.255630882901909
"2904","cadmium",9,3586.11111111111,989.947150665686,-0.498322782881356,-0.665036294759861,-0.255551720170539
"15536","threshold",10,932,302.280223192543,1.34094691279207,1.53094907598562,-0.255531325535782
"37740","ros",7,7208.14285714286,3873.4880245317,1.19561699474519,-0.117487610065311,-0.255247649823737
"16345","vapors",8,7751.25,2974.97672259801,-0.143335684039787,-1.48635096774485,-0.25490174974574
"27458","simpson",6,21477.6666666667,3617.13110996362,-0.298802058309166,-1.67378736732334,-0.254892745549262
"13573","saline",9,8230.22222222222,3654.46277781625,0.563130145292341,-0.981852545992922,-0.25488193586783
"21","012",8,9532.375,4909.33111351667,0.886204716126411,-0.821942130950441,-0.254816301835791
"11322","pdf",9,7056.33333333333,2094.25314849948,-0.701377696628438,-0.386961639053856,-0.254811610845436
"11830","polarisation",9,9818.22222222222,5057.26462076531,0.577085996099665,-1.18091002848067,-0.254738690729614
